"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID"
"1212",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.7,5.9,5229,"POINT (-93.0024044 45.00500898)",27123042700
"1213",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5.1,6,2076,"POINT (-93.19904549 45.11633006)",27123040901
"1214",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.8,5.9,4428,"POINT (-92.05977303 46.85347518)",27137000100
"1215",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.9,2.7,3.2,14633,"POINT (-93.48604337 44.7561745)",27139080302
"1216",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.3,3,3.7,4585,"POINT (-92.92481385 44.89761386)",27163071016
"1217",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5.1,6.2,3373,"POINT (-93.01459716 45.05380075)",27123040401
"1218",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,8.3,10.1,1873,"POINT (-92.93536371 47.45017596)",27137012200
"1219",2020,"MN","Minnesota","Wabasha",27157,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.9,5.5,3446,"POINT (-92.2479153 44.26828638)",27157490500
"1220",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4,5,4832,"POINT (-93.12852164 45.11645559)",27123040706
"1221",2020,"MN","Minnesota","Winona",27169,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5.2,5.8,7451,"POINT (-91.90699416 44.09908527)",27169670100
"1222",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.5,6.9,1897,"POINT (-92.77896014 45.01159728)",27163070704
"1223",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.4,7.6,1737,"POINT (-92.2096147 46.71409376)",27137003600
"1224",2020,"MN","Minnesota","Stevens",27149,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.7,6.8,3306,"POINT (-95.85431401 45.49721708)",27149480300
"1225",2020,"MN","Minnesota","Redwood",27127,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,6.9,7.9,2783,"POINT (-94.99106224 44.40837961)",27127750100
"1226",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.1,7.7,4595,"POINT (-93.04987856 44.95272431)",27123034601
"1227",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.7,3145,"POINT (-93.21826076 45.10047196)",27123041002
"1228",2020,"MN","Minnesota","Steele",27147,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.8,6.6,4706,"POINT (-93.19769521 44.12257285)",27147960100
"1229",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.5,5.4,5100,"POINT (-92.94029215 44.82715943)",27163071208
"1230",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.9,6.5,1671,"POINT (-93.06611839 44.93469664)",27123036100
"1231",2020,"MN","Minnesota","Todd",27153,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,7.3,8.3,1897,"POINT (-94.7831082 45.80921581)",27153790800
"1232",2020,"MN","Minnesota","Wright",27171,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.1,2.9,3.3,12818,"POINT (-93.71431885 45.19670876)",27171100801
"1233",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.3,6.7,4962,"POINT (-92.95213732 44.91471619)",27163071013
"1234",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.4,3,3.8,7024,"POINT (-94.23336269 45.65036099)",27145010101
"1235",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,5.9,7.5,2601,"POINT (-93.01516764 45.08755003)",27123040502
"1236",2020,"MN","Minnesota","Steele",27147,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.6,6.9,4822,"POINT (-93.2081473 44.06966088)",27147960700
"1237",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,5.8,7.4,5016,"POINT (-93.08780835 45.10063897)",27123040601
"1238",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,9.2,11.2,2244,"POINT (-92.55040979 47.53368653)",27137013000
"1239",2020,"MN","Minnesota","Rice",27131,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,4.2,4.7,6614,"POINT (-93.40371682 44.50095339)",27131070100
"1240",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.2,4,2945,"POINT (-92.91210991 44.92914034)",27163071011
"1241",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.9,6.1,4489,"POINT (-94.1825703 45.58170608)",27145000901
"1242",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,5.4,6.9,5767,"POINT (-93.018345 45.0269195)",27123042401
"1243",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.6,5.9,3703,"POINT (-92.90061336 44.97482108)",27163070406
"1244",2020,"MN","Minnesota","Yellow Medicine",27173,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,7.1,8.1,2517,"POINT (-95.96623292 44.717141)",27173970300
"1245",2020,"MN","Minnesota","Wright",27171,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.5,5.4,5568,"POINT (-93.83602494 45.30712617)",27171100203
"1246",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,7.1,8.4,7132,"POINT (-94.23706454 45.53308817)",27145000500
"1247",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,5.7,6.9,1845,"POINT (-93.33904502 44.77910042)",27139080100
"1248",2020,"MN","Minnesota","Sherburne",27141,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.2,4.9,9292,"POINT (-93.71883675 45.32288799)",27141030402
"1249",2020,"MN","Minnesota","Swift",27151,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.6,8.6,10.6,2241,"POINT (-95.98964401 45.28265789)",27151960400
"1250",2020,"MN","Minnesota","Redwood",27127,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.7,8.1,2208,"POINT (-95.14081878 44.5343538)",27127750300
"1251",2020,"MN","Minnesota","Wilkin",27167,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.2,7.7,3326,"POINT (-96.57606977 46.2625538)",27167950200
"1252",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.6,11.7,13.6,1917,"POINT (-92.10034367 46.78307371)",27137001900
"1253",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.1,2.8,3.5,5951,"POINT (-92.91598828 44.82058401)",27163071209
"1254",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.6,4.3,5598,"POINT (-92.96185563 45.1387905)",27163070204
"1255",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.2,6.3,3676,"POINT (-91.90516551 46.9489984)",27137010500
"1256",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,5.6,6.9,4006,"POINT (-93.19738569 45.05865432)",27123041200
"1257",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3,2.7,3.4,4623,"POINT (-93.37841569 44.75427264)",27139080202
"1258",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.3,5.2,7381,"POINT (-93.42737336 44.70297376)",27139080904
"1259",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.5,4.9,6321,"POINT (-94.37730455 45.51097512)",27145011304
"1260",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,8,9.9,4339,"POINT (-92.90325177 47.42091575)",27137012400
"1261",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.7,3.3,4,7734,"POINT (-92.95717115 45.18165352)",27163070203
"1262",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,5,6.7,4774,"POINT (-93.16832076 45.04916623)",27123040803
"1263",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.3,7.7,2857,"POINT (-94.20313445 45.56648033)",27145000701
"1264",2020,"MN","Minnesota","Winona",27169,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.8,5.9,6684,"POINT (-91.69063463 44.02280917)",27169670300
"1265",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,4.9,6.1,1742,"POINT (-93.00620806 45.06837621)",27123040301
"1266",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.5,8,7521,"POINT (-92.16707505 46.82650599)",27137000300
"1267",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.4,5.2,7720,"POINT (-93.58019264 44.68516949)",27139080800
"1268",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.7,4238,"POINT (-92.93337305 45.27716456)",27163070105
"1269",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.5,7.3,2388,"POINT (-92.74538474 47.50674741)",27137012700
"1270",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.5,4.5,3198,"POINT (-92.99455103 44.90515044)",27123042503
"1271",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.8,3.6,4,10329,"POINT (-93.40029597 44.58716947)",27139081100
"1272",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.2,3,3.4,3832,"POINT (-93.15173524 44.94133203)",27123035300
"1273",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.8,5.4,5687,"POINT (-94.31500037 45.68236344)",27145010200
"1274",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,5.3,6.3,2922,"POINT (-92.97172974 44.96684809)",27163070912
"1275",2020,"MN","Minnesota","Rock",27133,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,6.2,6.8,2490,"POINT (-96.27209947 43.73046095)",27133570100
"1276",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.3,5.4,4950,"POINT (-93.00035398 45.28238336)",27163070103
"1277",2020,"MN","Minnesota","Scott",27139,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.5,3.2,3.8,2621,"POINT (-93.38189399 44.73018304)",27139080204
"1278",2020,"MN","Minnesota","Roseau",27135,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.9,6.5,3755,"POINT (-95.44398717 48.72675039)",27135970400
"1279",2020,"MN","Minnesota","Stearns",27145,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.9,3.5,4.2,8213,"POINT (-94.22367434 45.60616799)",27145010102
"1280",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.8,6,3252,"POINT (-93.2186618 45.11589773)",27123041001
"1281",2020,"MN","Minnesota","Todd",27153,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,6.7,8.6,3852,"POINT (-94.87375865 45.98437702)",27153790600
"1282",2020,"MN","Minnesota","Yellow Medicine",27173,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.7,7.4,2030,"POINT (-95.51661801 44.63980148)",27173970400
"1283",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.7,5.4,3708,"POINT (-93.02418612 44.94454396)",27123037402
"1284",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5,5.9,4222,"POINT (-93.14134739 44.91832363)",27123036700
"1285",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.5,9.5,11.6,1682,"POINT (-92.24003263 47.53127438)",27137013800
"1286",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.3,5.3,5090,"POINT (-92.9626738 45.0033282)",27163070906
"1287",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.8,5.7,7053,"POINT (-93.07275129 45.05009487)",27123040604
"1288",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.7,6.8,1046,"POINT (-93.11030815 44.9410189)",27123035900
"1289",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5.2,6991,"POINT (-93.02379266 45.1093333)",27123040100
"1290",2020,"MN","Minnesota","Winona",27169,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.7,3.4,4.1,5646,"POINT (-91.63994316 44.051358)",27169670500
"1291",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.5,8.1,3450,"POINT (-91.85199053 47.90726845)",27137015300
"1292",2020,"MN","Minnesota","Washington",27163,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.5,3.2,3.8,448,"POINT (-92.80153059 45.02513272)",27163070802
"1293",2020,"MN","Minnesota","Steele",27147,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,6.1,6.9,2830,"POINT (-93.27677399 43.98471642)",27147960500
"1294",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.4,6.1,7009,"POINT (-92.42054854 46.89999435)",27137011100
"1295",2020,"MN","Minnesota","Winona",27169,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.1,6.3,4231,"POINT (-91.65925359 44.01835556)",27169670600
"1296",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,6.8,7.4,2966,"POINT (-92.89121077 47.71465821)",27137015100
"1297",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.5,5.7,3697,"POINT (-93.21736393 45.05742565)",27123041106
"1298",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.4,5.2,2123,"POINT (-92.14775246 46.76318007)",27137002600
"1299",2020,"MN","Minnesota","Steele",27147,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,5.2,6.4,6704,"POINT (-93.21101239 44.10977035)",27147960300
"1300",2020,"MN","Minnesota","Todd",27153,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,7,8,3468,"POINT (-94.76574988 46.15221523)",27153790400
"1301",2020,"MN","Minnesota","Winona",27169,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6,5.5,6.5,7293,"POINT (-91.54084997 43.92171176)",27169670800
"1302",2020,"MN","Minnesota","Rice",27131,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.2,2.9,3.5,4854,"POINT (-93.19625991 44.44645631)",27131070602
"1303",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,5.6,6.7,1436,"POINT (-92.18046107 46.74613585)",27137003000
"1304",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.4,5.3,1328,"POINT (-92.06837882 46.80805617)",27137001100
"1305",2020,"MN","Minnesota","St. Louis",27137,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.3,8.3,1454,"POINT (-92.08719245 46.79597826)",27137001700
"1306",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6,5.4,6.7,4987,"POINT (-92.99444409 44.96677854)",27123042501
